transacao_id,cliente_id,data_compra,valor_compra,meio_pagamento,campanha
3785,28,2032-05-12,241,pix,black_friday
3786,220,2032-05-13,167,boleto,sem_campanha
3787,406,2032-05-14,199,boleto,dia_pais
3788,614,2032-05-15,228,cartão,sem_campanha
3789,775,2032-05-16,160,cartão,sem_campanha
3790,271,2032-05-17,138,cartão,sem_campanha
3791,736,2032-05-18,78,pix,dia_maes
3792,651,2032-05-19,130,cartão,natal
3793,792,2032-05-20,141,cartão,dia_maes
3794,511,2032-05-21,109,boleto,ano_novo
3795,963,2032-05-22,227,cartão,sem_campanha
3796,286,2032-05-23,205,pix,black_friday
3797,454,2032-05-24,199,cartão,dia_maes
3798,762,2032-05-25,144,cartão,sem_campanha
3799,834,2032-05-26,98,cartão,dia_pais
3800,317,2032-05-27,216,boleto,sem_campanha
3801,590,2032-05-28,166,boleto,natal
3802,297,2032-05-29,188,cartão,sem_campanha
3803,338,2032-05-30,180,cartão,sem_campanha
3804,307,2032-05-31,165,pix,sem_campanha
3805,428,2032-06-01,249,cartão,natal
3806,351,2032-06-02,117,cartão,dia_pais
3807,511,2032-06-03,134,cartão,sem_campanha
3808,525,2032-06-04,232,boleto,sem_campanha
3809,858,2032-06-05,154,cartão,sem_campanha
3810,492,2032-06-06,143,cartão,volta_as_aulas
3811,908,2032-06-07,137,pix,dia_pais
3812,594,2032-06-08,183,cartão,sem_campanha
3813,9,2032-06-09,138,cartão,natal
3814,497,2032-06-10,132,cartão,black_friday
3815,725,2032-06-11,183,pix,black_friday
3816,560,2032-06-12,154,boleto,sem_campanha
3817,561,2032-06-13,99,cartão,black_friday
3818,821,2032-06-14,151,boleto,ano_novo
3819,440,2032-06-15,219,cartão,dia_pais
3820,552,2032-06-16,188,pix,natal
3821,875,2032-06-17,225,cartão,sem_campanha
3822,792,2032-06-18,113,boleto,black_friday
3823,738,2032-06-19,203,cartão,dia_pais
3824,968,2032-06-20,117,cartão,ano_novo
3825,108,2032-06-21,88,boleto,volta_as_aulas
3826,245,2032-06-22,109,cartão,dia_maes
3827,255,2032-06-23,156,cartão,sem_campanha
3828,33,2032-06-24,201,boleto,sem_campanha
3829,23,2032-06-25,165,cartão,volta_as_aulas
3830,845,2032-06-26,142,cartão,dia_pais
3831,566,2032-06-27,98,pix,dia_pais
3832,821,2032-06-28,185,cartão,sem_campanha
3833,49,2032-06-29,198,cartão,ano_novo
3834,462,2032-06-30,164,boleto,black_friday
3835,590,2032-07-01,97,pix,sem_campanha
3836,336,2032-07-02,190,cartão,ano_novo
3837,945,2032-07-03,211,cartão,volta_as_aulas
3838,358,2032-07-04,226,boleto,dia_pais
3839,122,2032-07-05,128,cartão,black_friday
3840,444,2032-07-06,171,cartão,sem_campanha
3841,359,2032-07-07,123,pix,sem_campanha
3842,602,2032-07-08,103,cartão,natal
3843,346,2032-07-09,229,cartão,ano_novo
3844,193,2032-07-10,178,cartão,ano_novo
3845,416,2032-07-11,214,cartão,natal
3846,377,2032-07-12,88,cartão,volta_as_aulas
3847,463,2032-07-13,164,cartão,sem_campanha
3848,756,2032-07-14,175,boleto,dia_maes
3849,661,2032-07-15,108,boleto,dia_pais
3850,146,2032-07-16,224,cartão,natal
3851,478,2032-07-17,137,cartão,volta_as_aulas
3852,828,2032-07-18,172,boleto,ano_novo
3853,890,2032-07-19,122,cartão,natal
3854,653,2032-07-20,90,cartão,sem_campanha
3855,408,2032-07-21,195,boleto,dia_pais
3856,286,2032-07-22,168,cartão,sem_campanha
3857,898,2032-07-23,161,cartão,dia_pais
3858,851,2032-07-24,136,pix,ano_novo
3859,111,2032-07-25,167,cartão,sem_campanha
3860,620,2032-07-26,213,cartão,sem_campanha
3861,879,2032-07-27,115,cartão,sem_campanha
3862,793,2032-07-28,178,cartão,natal
3863,50,2032-07-29,160,boleto,sem_campanha
3864,14,2032-07-30,140,boleto,sem_campanha
3865,134,2032-07-31,67,cartão,ano_novo
3866,588,2032-08-01,149,cartão,sem_campanha
3867,596,2032-08-02,183,pix,dia_pais
3868,343,2032-08-03,166,cartão,black_friday
3869,670,2032-08-04,78,cartão,sem_campanha
3870,286,2032-08-05,212,cartão,sem_campanha
3871,934,2032-08-06,232,cartão,natal
3872,314,2032-08-07,144,cartão,sem_campanha
3873,606,2032-08-08,265,cartão,sem_campanha
3874,297,2032-08-09,108,boleto,sem_campanha
3875,606,2032-08-10,86,boleto,dia_maes
3876,569,2032-08-11,99,cartão,natal
3877,164,2032-08-12,162,cartão,dia_maes
3878,832,2032-08-13,61,cartão,ano_novo
3879,497,2032-08-14,134,cartão,sem_campanha
3880,610,2032-08-15,296,cartão,ano_novo
3881,16,2032-08-16,74,cartão,sem_campanha
3882,344,2032-08-17,122,cartão,sem_campanha
3883,78,2032-08-18,98,cartão,ano_novo
3884,346,2032-08-19,135,pix,black_friday
3885,72,2032-08-20,132,cartão,dia_pais
3886,270,2032-08-21,116,cartão,black_friday
3887,287,2032-08-22,142,cartão,dia_pais
3888,66,2032-08-23,181,cartão,black_friday
3889,880,2032-08-24,219,boleto,natal
3890,68,2032-08-25,135,cartão,volta_as_aulas
3891,193,2032-08-26,150,boleto,ano_novo
3892,55,2032-08-27,173,cartão,dia_maes
3893,980,2032-08-28,88,boleto,sem_campanha
3894,379,2032-08-29,142,cartão,ano_novo
3895,974,2032-08-30,124,cartão,sem_campanha
3896,168,2032-08-31,197,cartão,sem_campanha
3897,409,2032-09-01,237,cartão,sem_campanha
3898,508,2032-09-02,111,cartão,sem_campanha
3899,537,2032-09-03,213,cartão,dia_maes
3900,643,2032-09-04,77,boleto,dia_maes
3901,837,2032-09-05,160,cartão,black_friday
3902,102,2032-09-06,162,cartão,ano_novo
3903,886,2032-09-07,75,cartão,dia_pais
3904,794,2032-09-08,108,cartão,volta_as_aulas
3905,808,2032-09-09,103,cartão,natal
3906,806,2032-09-10,84,cartão,sem_campanha
3907,422,2032-09-11,16,cartão,sem_campanha
3908,964,2032-09-12,139,boleto,dia_maes
3909,775,2032-09-13,145,cartão,volta_as_aulas
3910,478,2032-09-14,145,cartão,sem_campanha
3911,926,2032-09-15,188,cartão,sem_campanha
3912,120,2032-09-16,53,cartão,dia_maes
3913,915,2032-09-17,130,cartão,sem_campanha
3914,743,2032-09-18,277,cartão,black_friday
3915,291,2032-09-19,194,cartão,volta_as_aulas
3916,488,2032-09-20,194,cartão,black_friday
3917,161,2032-09-21,99,cartão,sem_campanha
3918,673,2032-09-22,140,cartão,black_friday
3919,78,2032-09-23,35,cartão,natal
3920,38,2032-09-24,179,cartão,sem_campanha
3921,394,2032-09-25,220,cartão,ano_novo
3922,441,2032-09-26,77,boleto,sem_campanha
3923,540,2032-09-27,92,boleto,black_friday
3924,462,2032-09-28,148,cartão,volta_as_aulas
3925,612,2032-09-29,157,cartão,sem_campanha
3926,294,2032-09-30,122,cartão,ano_novo
3927,400,2032-10-01,109,cartão,sem_campanha
3928,636,2032-10-02,109,pix,sem_campanha
3929,917,2032-10-03,147,cartão,sem_campanha
3930,92,2032-10-04,179,boleto,dia_pais
3931,767,2032-10-05,147,cartão,dia_pais
3932,609,2032-10-06,142,boleto,black_friday
3933,6,2032-10-07,62,boleto,volta_as_aulas
3934,681,2032-10-08,193,boleto,sem_campanha
3935,895,2032-10-09,147,cartão,volta_as_aulas
3936,271,2032-10-10,128,boleto,sem_campanha
3937,620,2032-10-11,162,cartão,sem_campanha
3938,899,2032-10-12,107,pix,sem_campanha
3939,811,2032-10-13,129,cartão,sem_campanha
3940,559,2032-10-14,155,cartão,sem_campanha
3941,99,2032-10-15,116,pix,sem_campanha
3942,526,2032-10-16,67,boleto,sem_campanha
3943,194,2032-10-17,59,boleto,sem_campanha
3944,157,2032-10-18,172,cartão,sem_campanha
3945,900,2032-10-19,148,pix,sem_campanha
3946,666,2032-10-20,146,boleto,dia_pais
3947,115,2032-10-21,91,cartão,volta_as_aulas
3948,396,2032-10-22,148,pix,dia_maes
3949,770,2032-10-23,129,cartão,natal
3950,657,2032-10-24,119,cartão,volta_as_aulas
3951,803,2032-10-25,146,cartão,sem_campanha
3952,522,2032-10-26,164,cartão,sem_campanha
3953,880,2032-10-27,237,cartão,black_friday
3954,214,2032-10-28,178,cartão,sem_campanha
3955,745,2032-10-29,192,cartão,sem_campanha
3956,683,2032-10-30,205,cartão,sem_campanha
3957,533,2032-10-31,111,cartão,sem_campanha
3958,15,2032-11-01,133,cartão,natal
3959,419,2032-11-02,104,cartão,dia_pais
3960,368,2032-11-03,115,cartão,ano_novo
3961,638,2032-11-04,128,boleto,black_friday
3962,853,2032-11-05,114,boleto,natal
3963,853,2032-11-06,161,cartão,sem_campanha
3964,213,2032-11-07,171,cartão,sem_campanha
3965,700,2032-11-08,84,cartão,dia_maes
3966,684,2032-11-09,134,cartão,dia_pais
3967,992,2032-11-10,134,pix,dia_pais
3968,759,2032-11-11,76,cartão,black_friday
3969,5,2032-11-12,111,cartão,sem_campanha
3970,231,2032-11-13,193,cartão,natal
3971,201,2032-11-14,193,pix,sem_campanha
3972,885,2032-11-15,68,cartão,sem_campanha
3973,402,2032-11-16,173,cartão,sem_campanha
3974,149,2032-11-17,76,cartão,sem_campanha
3975,584,2032-11-18,129,cartão,natal
3976,492,2032-11-19,145,boleto,ano_novo
3977,226,2032-11-20,187,cartão,sem_campanha
3978,586,2032-11-21,141,cartão,sem_campanha
3979,819,2032-11-22,99,cartão,natal
3980,169,2032-11-23,90,cartão,dia_pais
3981,761,2032-11-24,158,cartão,dia_pais
3982,792,2032-11-25,118,cartão,ano_novo
3983,1000,2032-11-26,129,cartão,sem_campanha
3984,152,2032-11-27,198,cartão,ano_novo
3985,224,2032-11-28,171,cartão,sem_campanha
3986,504,2032-11-29,229,boleto,black_friday
3987,737,2032-11-30,99,boleto,sem_campanha
3988,550,2032-12-01,114,boleto,ano_novo
3989,44,2032-12-02,159,cartão,black_friday
3990,697,2032-12-03,240,cartão,sem_campanha
3991,504,2032-12-04,110,cartão,ano_novo
3992,955,2032-12-05,151,cartão,dia_maes
3993,241,2032-12-06,216,boleto,sem_campanha
3994,930,2032-12-07,152,boleto,sem_campanha
3995,843,2032-12-08,201,boleto,dia_pais
3996,351,2032-12-09,247,cartão,volta_as_aulas
3997,722,2032-12-10,164,boleto,natal
3998,23,2032-12-11,172,pix,sem_campanha
3999,636,2032-12-12,187,cartão,dia_pais
4000,598,2032-12-13,104,cartão,natal
4001,43,2032-12-14,75,cartão,volta_as_aulas
4002,466,2032-12-15,157,cartão,black_friday
4003,40,2032-12-16,118,boleto,dia_maes
4004,303,2032-12-17,202,cartão,black_friday
4005,681,2032-12-18,165,cartão,natal
4006,175,2032-12-19,201,cartão,natal
4007,999,2032-12-20,89,cartão,sem_campanha
4008,532,2032-12-21,200,cartão,sem_campanha
4009,461,2032-12-22,35,pix,volta_as_aulas
4010,621,2032-12-23,94,cartão,sem_campanha
4011,193,2032-12-24,181,boleto,sem_campanha
4012,244,2032-12-25,124,boleto,dia_pais
4013,836,2032-12-26,129,cartão,dia_pais
4014,280,2032-12-27,155,pix,sem_campanha
4015,740,2032-12-28,221,cartão,dia_pais
4016,36,2032-12-29,53,cartão,ano_novo
4017,557,2032-12-30,212,cartão,ano_novo
4018,898,2032-12-31,215,cartão,ano_novo
4019,540,2033-01-01,124,cartão,sem_campanha
4020,154,2033-01-02,115,boleto,sem_campanha
4021,23,2033-01-03,144,cartão,sem_campanha
4022,719,2033-01-04,114,cartão,sem_campanha
4023,932,2033-01-05,167,boleto,natal
4024,91,2033-01-06,173,boleto,sem_campanha
4025,390,2033-01-07,72,cartão,sem_campanha
4026,931,2033-01-08,103,cartão,sem_campanha
4027,359,2033-01-09,90,cartão,volta_as_aulas
4028,550,2033-01-10,160,cartão,black_friday
4029,931,2033-01-11,193,cartão,sem_campanha
4030,228,2033-01-12,96,pix,sem_campanha
4031,202,2033-01-13,193,cartão,volta_as_aulas
4032,350,2033-01-14,103,cartão,natal
4033,821,2033-01-15,185,boleto,sem_campanha
4034,766,2033-01-16,135,cartão,volta_as_aulas
4035,38,2033-01-17,127,cartão,dia_pais
4036,733,2033-01-18,207,cartão,sem_campanha
4037,500,2033-01-19,239,boleto,sem_campanha
4038,699,2033-01-20,52,boleto,black_friday
4039,43,2033-01-21,179,boleto,sem_campanha
4040,871,2033-01-22,158,cartão,sem_campanha
4041,626,2033-01-23,182,boleto,ano_novo
4042,772,2033-01-24,78,cartão,dia_pais
4043,517,2033-01-25,95,cartão,natal
4044,68,2033-01-26,116,cartão,natal
4045,740,2033-01-27,160,cartão,black_friday
4046,123,2033-01-28,113,cartão,dia_maes
4047,685,2033-01-29,133,cartão,volta_as_aulas
4048,336,2033-01-30,191,cartão,dia_maes
4049,153,2033-01-31,252,cartão,dia_pais
4050,974,2033-02-01,187,boleto,dia_pais
4051,779,2033-02-02,192,boleto,dia_pais
4052,669,2033-02-03,140,cartão,sem_campanha
4053,162,2033-02-04,105,cartão,volta_as_aulas
4054,214,2033-02-05,133,cartão,black_friday
4055,910,2033-02-06,147,cartão,dia_maes
4056,376,2033-02-07,91,boleto,sem_campanha
4057,920,2033-02-08,190,cartão,dia_pais
4058,443,2033-02-09,225,cartão,sem_campanha
4059,423,2033-02-10,156,cartão,sem_campanha
4060,538,2033-02-11,204,boleto,dia_maes
4061,939,2033-02-12,210,cartão,ano_novo
4062,804,2033-02-13,98,cartão,sem_campanha
4063,935,2033-02-14,63,cartão,natal
4064,701,2033-02-15,125,boleto,dia_maes
4065,912,2033-02-16,154,pix,ano_novo
4066,634,2033-02-17,90,cartão,sem_campanha
4067,230,2033-02-18,221,boleto,dia_pais
4068,59,2033-02-19,247,boleto,volta_as_aulas
4069,96,2033-02-20,158,boleto,natal
4070,262,2033-02-21,100,boleto,ano_novo
4071,354,2033-02-22,174,cartão,sem_campanha
4072,312,2033-02-23,100,cartão,volta_as_aulas
4073,136,2033-02-24,207,pix,sem_campanha
4074,862,2033-02-25,138,cartão,dia_pais
4075,795,2033-02-26,186,pix,sem_campanha
4076,967,2033-02-27,195,cartão,dia_maes
4077,923,2033-02-28,176,cartão,sem_campanha
4078,473,2033-03-01,239,cartão,sem_campanha
4079,632,2033-03-02,158,boleto,sem_campanha
4080,430,2033-03-03,124,cartão,dia_maes
4081,937,2033-03-04,44,cartão,sem_campanha
4082,975,2033-03-05,35,boleto,ano_novo
4083,537,2033-03-06,182,pix,sem_campanha
4084,854,2033-03-07,140,cartão,dia_pais
4085,146,2033-03-08,109,cartão,sem_campanha
4086,524,2033-03-09,94,cartão,dia_pais
4087,87,2033-03-10,187,pix,dia_pais
4088,947,2033-03-11,100,cartão,natal
4089,109,2033-03-12,231,cartão,dia_maes
4090,423,2033-03-13,267,cartão,natal
4091,345,2033-03-14,104,cartão,natal
4092,266,2033-03-15,183,cartão,black_friday
4093,734,2033-03-16,172,cartão,sem_campanha
4094,586,2033-03-17,100,boleto,volta_as_aulas
4095,994,2033-03-18,100,cartão,sem_campanha
4096,494,2033-03-19,143,cartão,sem_campanha
4097,333,2033-03-20,93,cartão,sem_campanha
4098,822,2033-03-21,204,pix,ano_novo
4099,413,2033-03-22,137,cartão,black_friday
4100,614,2033-03-23,93,cartão,sem_campanha
4101,937,2033-03-24,145,cartão,sem_campanha
4102,649,2033-03-25,173,cartão,sem_campanha
4103,191,2033-03-26,113,boleto,sem_campanha
4104,973,2033-03-27,50,cartão,sem_campanha
4105,933,2033-03-28,156,cartão,volta_as_aulas
4106,142,2033-03-29,89,boleto,sem_campanha
4107,869,2033-03-30,110,cartão,sem_campanha
4108,73,2033-03-31,173,cartão,natal
4109,840,2033-04-01,120,cartão,ano_novo
4110,167,2033-04-02,142,cartão,sem_campanha
4111,168,2033-04-03,222,cartão,ano_novo
4112,566,2033-04-04,132,cartão,sem_campanha
4113,259,2033-04-05,251,pix,natal
4114,439,2033-04-06,186,cartão,sem_campanha
4115,111,2033-04-07,103,cartão,sem_campanha
4116,744,2033-04-08,126,cartão,sem_campanha
4117,673,2033-04-09,86,cartão,dia_pais
4118,864,2033-04-10,181,boleto,dia_pais
4119,839,2033-04-11,216,cartão,ano_novo
4120,531,2033-04-12,132,pix,dia_pais
4121,290,2033-04-13,56,cartão,sem_campanha
4122,974,2033-04-14,168,cartão,natal
4123,562,2033-04-15,106,cartão,sem_campanha
4124,510,2033-04-16,114,cartão,natal
4125,175,2033-04-17,165,cartão,ano_novo
4126,302,2033-04-18,211,boleto,sem_campanha
4127,696,2033-04-19,186,cartão,natal
4128,185,2033-04-20,171,pix,sem_campanha
4129,339,2033-04-21,142,cartão,natal
4130,510,2033-04-22,83,cartão,sem_campanha
4131,819,2033-04-23,167,cartão,ano_novo
4132,310,2033-04-24,185,cartão,dia_maes
4133,507,2033-04-25,120,boleto,natal
4134,346,2033-04-26,131,cartão,sem_campanha
4135,81,2033-04-27,205,boleto,dia_pais
4136,374,2033-04-28,130,cartão,black_friday
4137,156,2033-04-29,136,boleto,sem_campanha
4138,787,2033-04-30,145,boleto,dia_maes
4139,795,2033-05-01,183,cartão,sem_campanha
4140,432,2033-05-02,164,cartão,ano_novo
4141,500,2033-05-03,160,cartão,natal
4142,761,2033-05-04,225,cartão,black_friday
4143,147,2033-05-05,129,cartão,ano_novo
4144,481,2033-05-06,102,cartão,black_friday
4145,435,2033-05-07,201,cartão,black_friday
4146,519,2033-05-08,161,pix,sem_campanha
4147,669,2033-05-09,120,cartão,ano_novo
4148,683,2033-05-10,132,pix,dia_pais
4149,69,2033-05-11,86,cartão,ano_novo
4150,606,2033-05-12,161,cartão,ano_novo
4151,881,2033-05-13,76,cartão,ano_novo
4152,875,2033-05-14,184,cartão,sem_campanha
4153,888,2033-05-15,123,boleto,sem_campanha
4154,186,2033-05-16,80,pix,dia_pais
4155,904,2033-05-17,204,cartão,dia_pais
4156,682,2033-05-18,262,pix,black_friday
4157,204,2033-05-19,171,cartão,natal
4158,554,2033-05-20,135,pix,natal
4159,13,2033-05-21,101,cartão,dia_pais
4160,666,2033-05-22,163,pix,sem_campanha
4161,274,2033-05-23,181,boleto,black_friday
4162,298,2033-05-24,150,cartão,sem_campanha
4163,51,2033-05-25,194,cartão,dia_pais
4164,500,2033-05-26,225,cartão,sem_campanha
4165,369,2033-05-27,87,cartão,ano_novo
4166,724,2033-05-28,164,boleto,sem_campanha
4167,656,2033-05-29,54,boleto,sem_campanha
4168,357,2033-05-30,109,boleto,sem_campanha
4169,3,2033-05-31,185,cartão,ano_novo
4170,254,2033-06-01,147,cartão,dia_pais
4171,475,2033-06-02,69,cartão,ano_novo
4172,847,2033-06-03,202,boleto,volta_as_aulas
4173,506,2033-06-04,122,cartão,dia_maes
4174,256,2033-06-05,192,cartão,dia_pais
4175,610,2033-06-06,175,cartão,dia_maes
4176,685,2033-06-07,108,cartão,dia_maes
4177,150,2033-06-08,193,cartão,black_friday
4178,488,2033-06-09,165,cartão,volta_as_aulas
4179,279,2033-06-10,158,pix,dia_maes
4180,59,2033-06-11,126,cartão,volta_as_aulas
4181,446,2033-06-12,94,boleto,sem_campanha
4182,113,2033-06-13,129,cartão,volta_as_aulas
4183,836,2033-06-14,127,boleto,sem_campanha
4184,755,2033-06-15,192,cartão,natal
4185,822,2033-06-16,67,boleto,sem_campanha
4186,569,2033-06-17,223,boleto,dia_maes
4187,489,2033-06-18,226,cartão,sem_campanha
4188,407,2033-06-19,117,pix,dia_maes
4189,367,2033-06-20,220,cartão,sem_campanha
4190,60,2033-06-21,99,boleto,black_friday
4191,329,2033-06-22,206,cartão,sem_campanha
4192,728,2033-06-23,109,pix,dia_maes
4193,469,2033-06-24,201,boleto,sem_campanha
4194,745,2033-06-25,78,cartão,sem_campanha
4195,567,2033-06-26,204,cartão,sem_campanha
4196,885,2033-06-27,214,boleto,sem_campanha
4197,720,2033-06-28,76,boleto,volta_as_aulas
4198,63,2033-06-29,237,pix,natal
4199,184,2033-06-30,200,cartão,sem_campanha
4200,311,2033-07-01,50,cartão,natal
4201,793,2033-07-02,125,cartão,sem_campanha
4202,538,2033-07-03,201,cartão,dia_maes
4203,177,2033-07-04,186,cartão,ano_novo
4204,575,2033-07-05,155,cartão,ano_novo
4205,429,2033-07-06,196,cartão,dia_pais
4206,73,2033-07-07,106,cartão,sem_campanha
4207,847,2033-07-08,152,cartão,dia_maes
4208,167,2033-07-09,107,boleto,black_friday
4209,225,2033-07-10,156,cartão,sem_campanha
4210,577,2033-07-11,200,cartão,dia_pais
4211,581,2033-07-12,189,cartão,sem_campanha
4212,952,2033-07-13,161,cartão,ano_novo
4213,9,2033-07-14,199,pix,sem_campanha
4214,236,2033-07-15,204,cartão,natal
4215,710,2033-07-16,239,boleto,ano_novo
4216,924,2033-07-17,208,cartão,dia_pais
4217,685,2033-07-18,182,boleto,volta_as_aulas
4218,794,2033-07-19,196,cartão,sem_campanha
4219,28,2033-07-20,162,cartão,natal
4220,808,2033-07-21,136,boleto,sem_campanha
4221,911,2033-07-22,193,cartão,dia_pais
4222,646,2033-07-23,187,boleto,dia_maes
4223,27,2033-07-24,164,cartão,dia_maes
4224,550,2033-07-25,140,boleto,dia_pais
4225,196,2033-07-26,137,pix,dia_pais
4226,203,2033-07-27,129,pix,dia_maes
4227,85,2033-07-28,212,cartão,sem_campanha
4228,832,2033-07-29,208,cartão,black_friday
4229,30,2033-07-30,206,pix,dia_pais
4230,466,2033-07-31,97,boleto,dia_maes
4231,99,2033-08-01,132,cartão,sem_campanha
4232,899,2033-08-02,137,cartão,natal
4233,190,2033-08-03,119,cartão,sem_campanha
4234,12,2033-08-04,243,pix,natal
4235,603,2033-08-05,170,cartão,dia_pais
4236,30,2033-08-06,166,cartão,natal
4237,725,2033-08-07,126,cartão,dia_maes
4238,38,2033-08-08,193,pix,sem_campanha
4239,853,2033-08-09,259,boleto,volta_as_aulas
4240,572,2033-08-10,154,cartão,natal
4241,294,2033-08-11,138,cartão,black_friday
4242,360,2033-08-12,145,pix,dia_maes
4243,655,2033-08-13,133,boleto,sem_campanha
4244,914,2033-08-14,149,cartão,sem_campanha
4245,180,2033-08-15,119,boleto,volta_as_aulas
4246,797,2033-08-16,105,cartão,volta_as_aulas
4247,112,2033-08-17,148,boleto,sem_campanha
4248,742,2033-08-18,154,cartão,ano_novo
4249,444,2033-08-19,136,cartão,sem_campanha
4250,21,2033-08-20,222,boleto,volta_as_aulas
4251,145,2033-08-21,170,cartão,dia_maes
4252,499,2033-08-22,187,cartão,sem_campanha
4253,146,2033-08-23,188,cartão,ano_novo
4254,441,2033-08-24,155,cartão,sem_campanha
4255,887,2033-08-25,160,boleto,natal
4256,421,2033-08-26,106,cartão,sem_campanha
4257,316,2033-08-27,182,cartão,dia_pais
4258,166,2033-08-28,133,cartão,dia_pais
4259,652,2033-08-29,118,cartão,sem_campanha
4260,203,2033-08-30,215,cartão,ano_novo
4261,496,2033-08-31,83,boleto,sem_campanha
4262,756,2033-09-01,235,cartão,sem_campanha
4263,625,2033-09-02,231,boleto,sem_campanha
4264,468,2033-09-03,138,cartão,sem_campanha
4265,713,2033-09-04,239,cartão,sem_campanha
4266,385,2033-09-05,105,cartão,dia_pais
4267,314,2033-09-06,199,cartão,sem_campanha
4268,771,2033-09-07,150,boleto,dia_pais
4269,255,2033-09-08,59,cartão,sem_campanha
4270,959,2033-09-09,118,cartão,dia_maes
4271,917,2033-09-10,141,pix,natal
4272,23,2033-09-11,188,cartão,natal
4273,905,2033-09-12,126,cartão,sem_campanha
4274,758,2033-09-13,136,pix,dia_pais
4275,339,2033-09-14,177,cartão,dia_maes
4276,493,2033-09-15,174,boleto,ano_novo
4277,823,2033-09-16,145,cartão,black_friday
4278,511,2033-09-17,134,cartão,dia_maes
4279,366,2033-09-18,196,cartão,dia_pais
4280,372,2033-09-19,134,cartão,sem_campanha
4281,915,2033-09-20,90,cartão,ano_novo
4282,830,2033-09-21,130,cartão,sem_campanha
4283,599,2033-09-22,177,boleto,dia_pais
4284,219,2033-09-23,142,boleto,dia_maes
4285,475,2033-09-24,124,cartão,black_friday
4286,423,2033-09-25,87,cartão,sem_campanha
4287,356,2033-09-26,142,cartão,ano_novo
4288,460,2033-09-27,161,boleto,ano_novo
4289,503,2033-09-28,99,cartão,sem_campanha
4290,27,2033-09-29,140,cartão,dia_maes
4291,942,2033-09-30,95,cartão,dia_pais
4292,802,2033-10-01,143,pix,sem_campanha
4293,801,2033-10-02,236,cartão,sem_campanha
4294,860,2033-10-03,158,cartão,sem_campanha
4295,223,2033-10-04,70,cartão,sem_campanha
4296,864,2033-10-05,166,boleto,ano_novo
4297,690,2033-10-06,215,boleto,sem_campanha
4298,148,2033-10-07,80,boleto,ano_novo
4299,424,2033-10-08,97,boleto,dia_maes
4300,739,2033-10-09,162,cartão,ano_novo
4301,351,2033-10-10,145,cartão,sem_campanha
4302,186,2033-10-11,210,boleto,sem_campanha
4303,415,2033-10-12,140,cartão,dia_maes
4304,806,2033-10-13,191,cartão,black_friday
4305,982,2033-10-14,226,boleto,dia_maes
4306,429,2033-10-15,106,boleto,sem_campanha
4307,41,2033-10-16,187,pix,natal
4308,905,2033-10-17,129,pix,volta_as_aulas
4309,393,2033-10-18,39,cartão,sem_campanha
4310,703,2033-10-19,173,pix,sem_campanha
4311,79,2033-10-20,179,cartão,sem_campanha
4312,717,2033-10-21,72,boleto,sem_campanha
4313,896,2033-10-22,127,cartão,sem_campanha
4314,790,2033-10-23,118,cartão,sem_campanha
4315,784,2033-10-24,190,pix,dia_maes
4316,544,2033-10-25,72,cartão,volta_as_aulas
4317,450,2033-10-26,155,cartão,sem_campanha
4318,474,2033-10-27,33,cartão,dia_pais
4319,142,2033-10-28,168,cartão,sem_campanha
4320,251,2033-10-29,156,cartão,dia_pais
4321,294,2033-10-30,124,cartão,dia_pais
4322,610,2033-10-31,221,cartão,dia_pais
4323,136,2033-11-01,18,cartão,ano_novo
4324,484,2033-11-02,149,boleto,natal
4325,789,2033-11-03,209,cartão,black_friday
4326,312,2033-11-04,156,cartão,sem_campanha
4327,814,2033-11-05,218,pix,sem_campanha
4328,555,2033-11-06,127,cartão,black_friday
4329,632,2033-11-07,141,cartão,ano_novo
4330,732,2033-11-08,211,boleto,ano_novo
4331,46,2033-11-09,194,boleto,dia_pais
4332,236,2033-11-10,269,boleto,ano_novo
4333,48,2033-11-11,155,pix,volta_as_aulas
4334,198,2033-11-12,160,cartão,volta_as_aulas
4335,84,2033-11-13,126,pix,sem_campanha
4336,543,2033-11-14,139,pix,ano_novo
4337,161,2033-11-15,203,boleto,dia_pais
4338,428,2033-11-16,149,cartão,ano_novo
4339,71,2033-11-17,109,boleto,sem_campanha
4340,520,2033-11-18,131,cartão,sem_campanha
4341,969,2033-11-19,145,boleto,sem_campanha
4342,898,2033-11-20,112,cartão,sem_campanha
4343,913,2033-11-21,127,boleto,dia_pais
4344,52,2033-11-22,100,cartão,volta_as_aulas
4345,45,2033-11-23,128,cartão,sem_campanha
4346,293,2033-11-24,208,boleto,sem_campanha
4347,938,2033-11-25,152,cartão,volta_as_aulas
4348,812,2033-11-26,273,cartão,dia_pais
4349,465,2033-11-27,111,cartão,sem_campanha
4350,885,2033-11-28,174,boleto,dia_maes
4351,550,2033-11-29,161,cartão,black_friday
4352,867,2033-11-30,182,cartão,volta_as_aulas
4353,380,2033-12-01,119,cartão,natal
4354,743,2033-12-02,131,boleto,dia_pais
4355,478,2033-12-03,170,cartão,dia_maes
4356,262,2033-12-04,124,cartão,sem_campanha
4357,580,2033-12-05,61,cartão,dia_pais
4358,179,2033-12-06,215,cartão,sem_campanha
4359,357,2033-12-07,194,pix,sem_campanha
4360,419,2033-12-08,129,boleto,volta_as_aulas
4361,698,2033-12-09,160,cartão,black_friday
4362,953,2033-12-10,200,cartão,sem_campanha
